otu	sim	del	ins	mis	len	score	hit
421	denovo119819	72.37	9	10	65	304	386	F114_AJ291525
422	denovo265448	74.65	8	9	55	284	386.5	F110_AJ291526
423	denovo209914	72.18	15	12	52	284	387	F110_AJ291526
424	denovo197043	74.51	13	16	49	306	387	I3_FN561561
425	denovo142822	72.88	13	16	54	306	387	I2_FN561560
426	denovo250345	72.88	13	16	54	306	387	I2_FN561560
427	denovo15827	72.76	15	9	46	257	388	A133_DQ174725
428	denovo40637	72.89	16	10	51	284	388	F110_AJ291526
429	denovo13249	75.93	8	15	48	295	388	F3.4b_AM748616
430	denovo31948	74.92	18	16	41	299	388	F3.2a_AM748568
431	denovo29875	75.66	16	11	47	304	388	F114_AJ291525
432	denovo206218	74.18	18	12	49	306	388	I1_FN561559
433	denovo145839	77.11	11	13	41	284	388.5	F109_AJ291527
434	denovo71556	71.19	19	11	55	295	388.5	F3.4b_AM748616
435	denovo106870	68.92	19	6	53	251	389	A7_AY239360
436	denovo134381	72.18	10	12	57	284	389	F109_AJ291527
437	denovo23548	72.79	14	12	54	294	389	F5.1d_JN558069
438	denovo46387	72.79	14	12	54	294	389	F5.1d_JN558069
439	denovo187988	69.23	11	14	67	299	389	F3.2a_AM748568
440	denovo242652	69.23	11	14	67	299	389	F3.2a_AM748568
441	denovo78443	74.92	12	12	50	295	389.5	F3.3_AM748569
442	denovo47874	77.45	15	16	38	306	390	I3_FN561561
443	denovo247839	71.53	19	12	53	295	390.5	F3.4a_AM748571
444	denovo107463	78.57	12	18	33	294	391	F5.2d_AJ291530
445	denovo22405	75.51	12	14	46	294	391.5	F5.2d_AJ291530;F5.2c_AM748596
446	denovo237986	71.9	15	13	58	306	392	I2_FN561560
447	denovo255187	71.9	15	13	58	306	392	I2_FN561560
448	denovo145610	72.88	13	18	49	295	392.5	F3.4a_AM748571
449	denovo78317	69.57	11	15	65	299	392.5	F3.2a_AM748568
450	denovo93780	73.2	11	12	59	306	393	I4_FN561562
451	denovo140996	70.07	10	12	66	294	393.5	F5.1b_AJ291535
452	denovo235775	74.24	10	17	49	295	393.5	F3.4b_AM748616;F3.4a_AM748571
453	denovo79466	72.58	13	14	55	299	393.5	F3.2a_AM748568
454	denovo244530	75.49	7	14	54	306	393.5	I1_FN561559
455	denovo244519	69.28	17	11	66	306	393.5	I4_FN561562;I3_FN561561
456	denovo198288	71.09	23	13	49	294	394	F1_JN558066
457	denovo178254	72.22	15	14	56	306	394	I2_FN561560
458	denovo7935	72.2	12	17	53	295	394.5	F3.4b_AM748616
459	denovo70339	73.83	12	14	41	256	395	A136_DQ865210
460	denovo208226	73.9	13	14	50	295	395	F3.4a_AM748571
461	denovo132542	70.23	12	12	65	299	395	F3.2_AM748567
462	denovo102029	73.68	14	12	54	304	395	F114_AJ291525
463	denovo231265	76.76	10	15	41	284	395.5	F109_AJ291527
464	denovo89884	74.18	11	15	53	306	395.5	I4_FN561562
465	denovo209841	70.59	17	11	62	306	395.5	I1_FN561559
466	denovo172806	73.22	13	14	52	295	396.5	F3.4a_AM748571
467	denovo259156	73.47	15	12	51	294	397	F5.2g_JN558072
468	denovo87329	76.41	9	10	48	284	397.5	F110_AJ291526
469	denovo245063	77.78	13	13	42	306	397.5	I4_FN561562;I3_FN561561
470	denovo221328	71.17	15	14	52	281	398	F112_AJ291528
471	denovo9321	70.46	14	15	54	281	398	F112_AJ291528
472	denovo227329	73.47	14	12	52	294	398	F5.2g_JN558072
473	denovo20917	73.2	15	9	58	306	398	I3_FN561561
474	denovo144029	76.76	9	13	44	284	398.5	F109_AJ291527
475	denovo217666	74.92	16	13	45	295	398.5	F3.4_AM748570
476	denovo84294	77.99	16	19	46	368	398.5	D1.1_AM748564
477	denovo28644	75.33	8	14	53	304	399	F3.1_AM748565;F114_AJ291525
478	denovo13953	72.88	16	17	50	306	399	I1_FN561559
479	denovo176672	72.6	15	11	51	281	399.5	F112_AJ291528;F4.1_AM748572
480	denovo147657	76.59	12	13	45	299	399.5	F3.2a_AM748568
481	denovo68210	71.31	10	12	50	251	400	A7_AY239360
482	denovo152929	71.73	16	11	53	283	400	B33_GU907648
483	denovo169089	72.88	10	15	55	295	400	F3.4b_AM748616
484	denovo158911	72.91	13	13	55	299	400	F3.2a_AM748568
485	denovo169089	72.91	13	13	55	299	400	F3.2a_AM748568
486	denovo203617	72.04	15	13	57	304	400	F3.1_AM748565;F114_AJ291525
487	denovo158290	74.51	16	16	46	306	400	I2_FN561560
488	denovo118275	71.19	16	13	56	295	400.5	F3.4a_AM748571
489	denovo3663	78.62	16	21	28	304	400.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
490	denovo82704	76.32	13	10	49	304	400.5	F3.1_AM748565;F114_AJ291525
491	denovo232031	74.71	14	15	36	257	401	A133_DQ174725
492	denovo228375	74.02	14	13	46	281	401	F4.4a_AM748583
493	denovo170491	73.47	12	15	51	294	401	F5.1_AM748592
494	denovo254607	76.95	9	14	45	295	401	F3.3_AM748569
495	denovo237062	71.53	17	11	56	295	401	F3.4a_AM748571
496	denovo34675	70.23	14	15	60	299	401	F3.2_AM748567
497	denovo46562	71.57	12	16	59	306	401	I1_FN561559
498	denovo165300	71.02	11	11	60	283	401.5	F4.7_AM748587
499	denovo157063	75.17	12	12	49	294	401.5	F5.1b_AJ291535
500	denovo254328	73.13	9	11	59	294	401.5	F5.2d_AJ291530
501	denovo140322	74.22	12	10	44	256	402	A136_DQ865210
502	denovo210792	75.1	12	13	39	257	402	A133_DQ174725
503	denovo190505	74.92	12	16	46	295	402	F3.3_AM748569
504	denovo115157	76.06	11	13	44	284	402.5	F109_AJ291527
505	denovo36210	75.68	11	17	43	292	402.5	F2_AJ830908;F2a_AJ830911
506	denovo267323	74.83	13	16	45	294	402.5	F5.2f_AJ291512
507	denovo210134	77.93	7	19	40	299	402.5	F3.2a_AM748568
508	denovo167744	76.92	12	13	44	299	402.5	F3.2a_AM748568
509	denovo190007	76.64	9	12	50	304	402.5	F114_AJ291525
510	denovo174042	71.31	12	11	49	251	403	A151_EU074925
511	denovo269605	75.49	13	14	36	257	403	A133_DQ174725
512	denovo12333	72.45	15	7	59	294	403	F5.2e_AJ291533
513	denovo182605	76.8	16	15	40	306	403	I4_FN561562
514	denovo24146	77.45	9	14	46	306	403	I4_FN561562;I3_FN561561
515	denovo71143	71.9	12	13	61	306	403	I4_FN561562;I3_FN561561
516	denovo208501	72.24	13	11	54	281	403.5	F4.2c_AM748577
517	denovo109296	72.91	10	13	58	299	403.5	F3.2_AM748567
518	denovo255801	68.63	15	8	57	255	404	A9_EU449028
519	denovo133835	74.73	14	16	41	281	404	F4.1_AM748572
520	denovo45786	76.53	10	11	48	294	404	F5.1d_JN558069
521	denovo101980	76.14	7	15	51	306	404	I4_FN561562
522	denovo19741	74.22	16	16	42	287	404.5	G3.1_KC597688
523	denovo11519	76.8	9	14	48	306	404.5	I3_FN561561
524	denovo186915	75.85	12	13	46	294	405	F5.1b_AJ291535
525	denovo199076	70.75	22	11	53	294	405	F5.2e_AJ291533
526	denovo38682	76.64	14	18	39	304	405	F3.1_AM748565;F114_AJ291525
527	denovo71332	75.99	8	15	50	304	405	F3.1_AM748565;F114_AJ291525
528	denovo245527	75.59	11	15	46	295	405.5	F3.3_AM748569
529	denovo130118	76.92	12	14	43	299	405.5	F3.2a_AM748568
530	denovo269815	74.25	14	12	51	299	405.5	F3.2a_AM748568
531	denovo166561	72.55	12	12	60	306	406	I1_FN561559
532	denovo150356	75.44	14	10	45	281	406.5	F112_AJ291528
533	denovo221215	76.06	15	14	39	284	406.5	F110_AJ291526
534	denovo83697	74.15	10	15	51	294	406.5	F5.2b_AM748595
535	denovo101985	72.24	11	13	54	281	407	F112_AJ291528
536	denovo231438	73.58	12	15	52	299	407	F3.2a_AM748568
537	denovo152064	73.2	12	7	63	306	407	I3_FN561561
538	denovo26596	75.69	14	12	36	255	407.5	A105_AB207202
539	denovo85649	77.82	9	13	41	284	407.5	F109_AJ291527
540	denovo149877	73.24	10	10	56	284	407.5	F110_AJ291526
541	denovo201997	77.93	10	17	39	299	407.5	F3.2a_AM748568
542	denovo160832	70.46	16	7	60	281	408	F4.1_AM748572
543	denovo92070	75.7	14	16	39	284	408	F110_AJ291526
544	denovo23716	72.18	16	11	52	284	408	F4.8b_AM748590
545	denovo158107	72.89	15	9	53	284	408	B23_EU449079
546	denovo124558	73.47	17	13	48	294	408	F5.2f_AJ291512
547	denovo122458	70.9	13	10	64	299	408	F3.2a_AM748568
548	denovo234989	74.01	14	14	51	304	408.5	F114_AJ291525
549	denovo7407	72.7	17	10	56	304	408.5	F3.1a_AM748566
550	denovo163774	77.73	15	14	28	256	409	A136_DQ865210
551	denovo247487	76.51	9	12	45	281	409	F112_AJ291528
552	denovo221324	75.92	13	18	41	299	409	F3.2a_AM748568
553	denovo157668	71.91	15	15	54	299	409	F3.2a_AM748568;F3.2_AM748567
554	denovo231358	71.91	15	15	54	299	409	F3.2a_AM748568;F3.2_AM748567
555	denovo205635	76.8	16	16	39	306	409	I2_FN561560
556	denovo115739	73.2	15	15	52	306	409	I1_FN561559
557	denovo162830	74.9	12	12	40	255	409.5	A128_EF656430;A1.3_HE578976
558	denovo152862	75.59	12	12	49	299	409.5	F3.2a_AM748568
559	denovo106907	72.24	15	13	55	299	409.5	F3.2_AM748567
560	denovo65496	76.97	15	22	33	304	409.5	F3.1_AM748565;F114_AJ291525
561	denovo142212	76.97	9	14	47	304	409.5	F114_AJ291525
562	denovo27154	76.97	9	14	47	304	409.5	F114_AJ291525
563	denovo230537	73.03	13	11	58	304	409.5	F3.1_AM748565;F114_AJ291525
564	denovo162830	74.84	14	15	48	306	409.5	I2_FN561560
565	denovo243602	71.9	16	11	59	306	409.5	I2_FN561560
566	denovo45086	71.43	19	10	51	280	410	F4.2a_AM748575
567	denovo160836	74.02	18	9	46	281	410	F4.4a_AM748583
568	denovo85887	75.35	11	11	48	284	410	F110_AJ291526
569	denovo79468	74.49	12	12	51	294	410	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
570	denovo201753	73.47	9	11	58	294	410.5	F5.2d_AJ291530
571	denovo97761	74.92	13	19	42	295	410.5	F3.4b_AM748616
572	denovo238439	72.88	15	15	50	295	410.5	F3.4b_AM748616
573	denovo253959	75.49	11	12	52	306	410.5	I4_FN561562;I3_FN561561
574	denovo117868	71.24	14	13	61	306	410.5	I3_FN561561
575	denovo199533	71.24	14	13	61	306	410.5	I3_FN561561
576	denovo249425	71.24	14	13	61	306	410.5	I3_FN561561
577	denovo110095	73.83	13	7	47	256	411	A114_AF184941;A134_DQ174723
578	denovo212850	71.63	16	12	52	282	411	F4.4_AM748582
579	denovo241214	77.89	9	11	45	294	411	F102_AJ291534;F5.2g_JN558072
580	denovo269820	75.17	11	9	53	294	411	F5.2g_JN558072
581	denovo158540	74.01	11	15	53	304	411	F114_AJ291525
582	denovo31596	74.01	11	15	53	304	411	F114_AJ291525
583	denovo207671	72.88	15	11	57	306	411	I2_FN561560
584	denovo18331	74.73	14	12	45	281	411.5	F112_AJ291528;F4.1_AM748572
585	denovo125178	74.58	13	16	47	299	411.5	F3.2a_AM748568
586	denovo216242	79.08	9	12	43	306	412	I2_FN561560
587	denovo126110	72.6	13	11	53	281	412.5	F4.2c_AM748577
588	denovo44461	70.41	23	7	57	294	412.5	F5.1a_AM748591
589	denovo240593	74.92	12	12	51	299	412.5	F3.2_AM748567
590	denovo240593	72.58	13	14	55	299	412.5	F3.2a_AM748568
591	denovo182137	70.23	14	10	65	299	412.5	F3.2_AM748567
592	denovo45784	73.2	19	12	51	306	412.5	I2_FN561560
593	denovo50007	75.3	10	8	44	251	413	A16_EU792888
594	denovo72978	77.58	14	11	38	281	413	F112_AJ291528
595	denovo230049	74.38	17	10	45	281	413	F4.4a_AM748583
596	denovo21379	76.87	10	11	47	294	413	F5.1d_JN558069
597	denovo107710	74.49	8	14	53	294	413	F5.2g_JN558072
598	denovo85168	75.59	14	12	47	299	413	F3.2a_AM748568
599	denovo148174	77.26	10	8	50	299	413	F3.2a_AM748568
600	denovo155899	77.26	10	8	50	299	413	F3.2a_AM748568
601	denovo76080	77.26	10	8	50	299	413	F3.2a_AM748568
602	denovo51821	71.57	14	11	60	299	413	F3.2a_AM748568
603	denovo231754	77.63	12	15	41	304	413	F3.1_AM748565;F114_AJ291525
604	denovo135421	76.8	13	10	48	306	413	I2_FN561560
605	denovo134115	72.22	18	12	55	306	413	I1_FN561559
606	denovo37677	72.22	18	12	55	306	413	I1_FN561559
607	denovo129548	73.83	17	12	38	256	413.5	A136_DQ865210
608	denovo129548	72.54	10	15	53	284	413.5	B23_EU449079;B30_GU907644
609	denovo105728	74.15	13	10	53	294	413.5	F1_JN558066
610	denovo114976	73.86	11	11	58	306	413.5	I2_FN561560
611	denovo251146	74.9	17	11	36	255	414	A4a_AF499778
612	denovo251146	72.94	17	8	44	255	414	A113_AF184948
613	denovo206985	70.85	14	11	61	295	414	F3.4_AM748570;F3.4b_AM748616
614	denovo99053	72.22	18	11	56	306	414	I1_FN561559
615	denovo194872	76.17	11	9	41	256	414.5	A136_DQ865210
616	denovo242277	73.86	18	18	44	306	414.5	I4_FN561562
617	denovo173586	74.84	14	12	51	306	414.5	I2_FN561560
618	denovo59596	73.33	15	13	40	255	415	A128_EF656430
619	denovo59597	70.77	13	13	57	284	415	F110_AJ291526
620	denovo57674	71.86	15	12	56	295	415	F3.4_AM748570;F3.4b_AM748616
621	denovo70134	72.58	14	12	56	299	415	F3.2a_AM748568
622	denovo120126	76.06	17	12	39	284	415.5	F110_AJ291526
623	denovo99230	76.95	13	14	41	295	415.5	F3.3_AM748569
624	denovo240212	73.9	13	17	47	295	415.5	F3.4b_AM748616
625	denovo64363	73.67	16	9	49	281	416	F112_AJ291528;F4.1_AM748572
626	denovo107321	72.24	15	9	54	281	416	F4.1_AM748572
627	denovo199658	72.24	15	9	54	281	416	F4.1_AM748572
628	denovo203430	72.24	15	9	54	281	416	F4.1_AM748572
629	denovo209902	72.24	15	9	54	281	416	F4.1_AM748572
630	denovo212014	72.24	15	9	54	281	416	F4.1_AM748572
631	denovo50172	72.24	15	9	54	281	416	F4.1_AM748572
632	denovo70951	72.24	15	9	54	281	416	F4.1_AM748572
633	denovo71351	72.24	15	9	54	281	416	F4.1_AM748572
634	denovo30309	78.87	15	11	34	284	416	F110_AJ291526
635	denovo160998	74.65	12	10	50	284	416	F110_AJ291526
636	denovo64363	76.61	15	12	42	295	416	F3.3_AM748569
637	denovo41655	75.92	13	13	46	299	416	F3.2a_AM748568
638	denovo118474	72.24	16	12	55	299	416	F3.2a_AM748568
639	denovo269930	76.97	13	14	43	304	416	F114_AJ291525
640	denovo194196	72.7	11	12	60	304	416	F114_AJ291525
641	denovo251969	73.86	15	11	54	306	416	I1_FN561559
642	denovo180598	73.59	10	10	55	284	416.5	F110_AJ291526
643	denovo4877	74.58	9	14	53	299	416.5	F3.2a_AM748568
644	denovo38535	73.73	13	12	42	255	417	A103_AB207206;A128_EF656430;A110_AB190282
645	denovo39401	75.79	12	13	44	285	417	F3.3_AM748569
646	denovo268634	74.83	13	13	48	294	417	F1_JN558066
647	denovo73355	74.83	13	13	48	294	417	F1_JN558066
648	denovo59587	73.13	16	11	52	294	417	F5.2d_AJ291530
649	denovo195001	75.82	15	14	45	306	417	I2_FN561560
650	denovo263789	71.24	16	11	61	306	417	I1_FN561559
651	denovo22672	72.94	14	11	44	255	417.5	A113_AF184948
652	denovo136965	70.21	15	12	57	282	417.5	F4.4_AM748582
653	denovo183539	70.21	15	12	57	282	417.5	F4.4_AM748582
654	denovo136965	71.13	15	11	56	284	417.5	F110_AJ291526
655	denovo183539	70.42	14	12	58	284	417.5	F110_AJ291526
656	denovo172842	74.58	12	17	47	299	417.5	F3.2a_AM748568
657	denovo176139	72.91	11	12	58	299	417.5	F3.2a_AM748568
658	denovo15931	70.9	14	11	62	299	417.5	F3.2_AM748567
659	denovo7222	71.24	14	12	62	306	417.5	I4_FN561562;I3_FN561561
660	denovo170895	75.44	8	13	48	281	418	F112_AJ291528
661	denovo136009	71.53	13	9	58	281	418	F4.1_AM748572
662	denovo198548	71.53	13	9	58	281	418	F4.1_AM748572
663	denovo224394	71.53	13	9	58	281	418	F4.1_AM748572
664	denovo71989	71.48	12	11	58	284	418	F110_AJ291526
665	denovo56544	74.83	14	12	48	294	418	F5.1b_AJ291535
666	denovo73893	71.53	15	12	57	295	418	F3.4_AM748570;F3.4b_AM748616
667	denovo120852	76.25	13	18	40	299	418	F3.2a_AM748568
668	denovo55248	76.25	13	18	40	299	418	F3.2a_AM748568
669	denovo76753	71.57	15	10	60	299	418	F3.2a_AM748568
670	denovo48043	71.71	10	13	63	304	418	F114_AJ291525
671	denovo259353	70.12	15	11	49	251	418.5	A145_EU074935
672	denovo153361	74.51	17	12	36	255	418.5	A9_EU449028
673	denovo161314	72.2	14	14	54	295	418.5	F3.4b_AM748616;F3.4a_AM748571
674	denovo124204	77.3	9	14	46	304	418.5	F114_AJ291525
675	denovo171584	70.72	12	9	68	304	418.5	F3.1_AM748565;F114_AJ291525
676	denovo159282	75.16	14	15	47	306	418.5	I2_FN561560
677	denovo15060	71.24	14	11	63	306	418.5	I4_FN561562;I3_FN561561
678	denovo15391	71.24	14	11	63	306	418.5	I4_FN561562;I3_FN561561
679	denovo124306	73.44	11	6	51	256	419	A136_DQ865210
680	denovo24951	73.44	11	6	51	256	419	A136_DQ865210
681	denovo39877	73.44	11	6	51	256	419	A136_DQ865210
682	denovo61443	70.07	11	11	63	284	419	F110_AJ291526
683	denovo30528	73.33	17	8	43	255	419.5	A113_AF184948
684	denovo232480	73.33	15	9	44	255	419.5	A113_AF184948
685	denovo102157	72.16	16	10	45	255	419.5	A107_AB207199
686	denovo146403	72.55	16	8	46	255	419.5	A113_AF184948
687	denovo228899	72.55	16	8	46	255	419.5	A113_AF184948
688	denovo228899	71.76	15	9	48	255	419.5	A112_AF184949
689	denovo28588	76.26	16	11	39	278	419.5	B119_EU099825
690	denovo66001	74.91	14	14	44	287	419.5	E100_DQ011618
691	denovo221894	71.77	13	13	57	294	419.5	F5.1a_AM748591;F5.1_AM748592
692	denovo109335	70.75	11	9	66	294	419.5	F5.1b_AJ291535
693	denovo218376	81.37	13	7	37	306	419.5	I2_FN561560
694	denovo65104	74.51	13	9	56	306	419.5	I2_FN561560
695	denovo213752	69.93	15	9	68	306	419.5	I4_FN561562;I3_FN561561
696	denovo136273	77.29	14	8	35	251	420	A7_AY239360
697	denovo52356	75.69	16	11	35	255	420	A113_AF184948
698	denovo155603	71.48	14	12	55	284	420	F110_AJ291526
699	denovo217880	72.18	9	12	58	284	420	F110_AJ291526
700	denovo18233	73.13	9	17	53	294	420	F5.2f_AJ291512
701	denovo158787	74.92	13	12	50	299	420	F3.2a_AM748568
702	denovo21124	74.58	13	11	52	299	420	F3.2a_AM748568
703	denovo229803	71.57	12	10	63	299	420	F3.2a_AM748568
704	denovo260049	75.49	15	11	49	306	420	I4_FN561562
705	denovo32904	72.95	14	12	50	281	420.5	F112_AJ291528;F4.1_AM748572
706	denovo269652	73.94	17	13	44	284	420.5	F4.8_AM748588;F4.8a_AM748589
707	denovo49783	71.09	10	12	63	294	420.5	F5.1b_AJ291535
708	denovo95207	75.59	17	13	43	299	420.5	F3.2_AM748567
709	denovo200601	73.91	17	12	49	299	420.5	F3.2a_AM748568
710	denovo98443	77.22	14	12	38	281	421	F112_AJ291528
711	denovo110574	78.08	16	12	36	292	421	F2a_AJ830911
712	denovo185831	78.08	16	12	36	292	421	F2a_AJ830911
713	denovo163990	75.85	14	7	50	294	421	F5.1b_AJ291535
714	denovo219051	71.77	15	18	50	294	421	F5.2d_AJ291530
715	denovo256136	75.92	14	13	45	299	421	F3.2_AM748567
716	denovo66597	75.92	14	13	45	299	421	F3.2_AM748567
717	denovo63002	75.59	12	12	49	299	421	F3.2a_AM748568
718	denovo213191	74.84	12	16	49	306	421	I1_FN561559
719	denovo238438	74.18	14	10	55	306	421	I4_FN561562
720	denovo147667	74.9	15	12	37	255	421.5	A12_EU792883
721	denovo147667	75.29	14	10	39	255	421.5	A103_AB207206;A128_EF656430
722	denovo152240	72.94	14	12	43	255	421.5	A128_EF656430
723	denovo161862	75.53	14	15	40	282	421.5	F4.3c_AM748581
724	denovo194714	71.63	16	11	53	282	421.5	F4.3c_AM748581
725	denovo138782	74.65	12	11	49	284	421.5	F110_AJ291526
726	denovo235987	72.54	10	9	59	284	421.5	E103_EU074923;E114_EU074909
727	denovo230751	73.91	13	10	55	299	421.5	F3.2a_AM748568
728	denovo145161	73.24	11	11	58	299	421.5	F3.2a_AM748568
729	denovo193245	70.57	14	10	64	299	421.5	F3.2_AM748567
730	denovo10583	74.18	16	12	51	306	421.5	I3_FN561561
731	denovo86547	74.18	13	13	53	306	421.5	I1_FN561559
732	denovo226944	74.51	10	14	54	306	421.5	I2_FN561560
733	denovo242990	71.9	15	13	58	306	421.5	I4_FN561562;I3_FN561561
734	denovo58999	71.57	14	11	62	306	421.5	I4_FN561562;I3_FN561561
735	denovo66677	72.11	10	11	61	294	422	F5.2g_JN558072
736	denovo60954	70.17	13	15	60	295	422	F3.4b_AM748616
737	denovo188470	73.24	11	11	58	299	422	F3.2a_AM748568
738	denovo252207	73.24	11	11	58	299	422	F3.2a_AM748568
739	denovo210013	72.88	13	11	59	306	422	I2_FN561560
740	denovo182519	74.22	17	12	37	256	422.5	A136_DQ865210
741	denovo56415	74.3	14	11	48	284	422.5	F110_AJ291526
742	denovo182519	72.89	10	15	52	284	422.5	B23_EU449079;B30_GU907644
743	denovo80822	74.15	13	14	49	294	422.5	F5.2d_AJ291530
744	denovo217204	72.45	15	8	58	294	422.5	F5.1a_AM748591;F5.1_AM748592
745	denovo243795	70.92	13	11	65	306	422.5	I4_FN561562;I3_FN561561
746	denovo45261	74.51	17	10	38	255	423	A113_AF184948
747	denovo13193	78.29	15	13	33	281	423	F111_AJ311949
748	denovo226213	72.91	14	12	55	299	423	F3.2_AM748567
749	denovo244160	72.91	14	12	55	299	423	F3.2_AM748567
750	denovo242928	71.91	15	10	59	299	423	F3.2a_AM748568
751	denovo89640	71.91	15	10	59	299	423	F3.2a_AM748568
752	denovo94167	74.51	15	13	50	306	423	I2_FN561560
753	denovo122094	72.55	14	10	46	255	423.5	A111_AB190280;A107_AB207199
754	denovo7515	72.24	15	10	53	281	423.5	F4.1a_AM748573
755	denovo7515	72.6	12	10	55	281	423.5	F112_AJ291528;F4.1_AM748572
756	denovo145911	72.79	17	12	51	294	423.5	F5.2e_AJ291533
757	denovo42521	72.79	17	12	51	294	423.5	F5.2e_AJ291533
758	denovo46363	73.36	15	8	58	304	423.5	F3.1_AM748565;F114_AJ291525
759	denovo206247	72.55	14	15	55	306	423.5	I3_FN561561
760	denovo44175	73.2	14	12	56	306	423.5	I4_FN561562;I3_FN561561
761	denovo174086	74.12	18	11	37	255	424	A112_AF184949
762	denovo174086	72.55	18	11	41	255	424	A113_AF184948
763	denovo188955	72.95	19	10	47	281	424	F4.2_AM748574
764	denovo55876	76.76	13	12	41	284	424	F110_AJ291526
765	denovo247136	72.18	14	13	52	284	424	F110_AJ291526
766	denovo49547	72.2	15	12	55	295	424	F3.4_AM748570;F3.4b_AM748616
767	denovo225057	75.25	15	10	49	299	424	F3.2a_AM748568
768	denovo187543	75.92	14	5	53	299	424	F3.2a_AM748568
769	denovo119800	72.91	14	12	55	299	424	F3.2a_AM748568
770	denovo102903	68.9	12	12	69	299	424	F3.2a_AM748568
771	denovo20929	73.53	16	14	51	306	424	I1_FN561559
772	denovo203565	73.2	17	8	42	250	424.5	A11_EU449041
773	denovo145944	75.44	13	12	44	281	424.5	F4.1_AM748572
774	denovo12633	74.73	15	10	46	281	424.5	F112_AJ291528;F4.1_AM748572
775	denovo12633	73.67	14	8	52	281	424.5	F4.2_AM748574
776	denovo42461	75.35	13	13	44	284	424.5	F4.8_AM748588;F4.8a_AM748589
777	denovo81021	74.3	14	9	50	284	424.5	F110_AJ291526
778	denovo254889	76.87	9	12	47	294	424.5	F5.2e_AJ291533
779	denovo269517	74.24	13	17	46	295	424.5	F3.4b_AM748616
780	denovo66088	79.6	15	10	36	299	424.5	F3.2a_AM748568
781	denovo89861	72.94	13	10	46	255	425	A112_AF184949
782	denovo162002	71.83	14	10	56	284	425	F110_AJ291526
783	denovo44783	75.92	13	11	48	299	425	F3.2a_AM748568
784	denovo156343	70.52	13	8	53	251	425.5	A143_EU074933
785	denovo100646	76.86	13	15	31	255	425.5	A128_EF656430
786	denovo124571	74.9	15	10	39	255	425.5	A103_AB207206;A128_EF656430;A12_EU792883
787	denovo101257	74.51	12	12	41	255	425.5	A112_AF184949
788	denovo131896	72.16	14	13	44	255	425.5	A105_AB207202
789	denovo85239	72.6	14	9	54	281	425.5	F112_AJ291528;F4.1_AM748572
790	denovo124571	76.41	9	14	44	284	425.5	F110_AJ291526
791	denovo20512	73.56	13	16	49	295	425.5	F3.4b_AM748616
792	denovo247838	75.92	15	13	44	299	425.5	F3.2_AM748567
793	denovo24014	73.24	13	13	54	299	425.5	F3.2_AM748567
794	denovo24014	71.57	15	14	56	299	425.5	F3.2a_AM748568
795	denovo175618	74.84	16	12	49	306	425.5	I4_FN561562;I3_FN561561
796	denovo17920	74.73	12	16	67	376	425.5	D1.2_AM748617
797	denovo170921	74.9	12	12	39	251	426	A143_EU074933
798	denovo147061	75.78	17	13	32	256	426	A136_DQ865210
799	denovo67817	75.78	17	13	32	256	426	A136_DQ865210
800	denovo18743	76.53	11	14	44	294	426	F5.2e_AJ291533
801	denovo149645	70.41	17	14	56	294	426	F5.2b_AM748595
802	denovo135419	71.24	12	15	59	299	426	F3.2_AM748567
803	denovo107683	71.57	13	10	62	299	426	F3.2a_AM748568
804	denovo156728	71.57	13	10	62	299	426	F3.2a_AM748568
805	denovo25084	71.57	13	10	62	299	426	F3.2a_AM748568
806	denovo52414	71.57	13	10	62	299	426	F3.2a_AM748568
807	denovo79461	71.57	13	10	62	299	426	F3.2a_AM748568
808	denovo214500	75.33	12	13	50	304	426	F3.1_AM748565;F114_AJ291525
809	denovo40831	74.18	15	13	51	306	426	I1_FN561559
810	denovo40831	74.51	14	11	53	306	426	I2_FN561560
811	denovo239676	70.59	13	15	62	306	426	I1_FN561559
812	denovo256517	75	15	8	41	256	426.5	A136_DQ865210
