otu	sim	del	ins	mis	len	score	hit
430	denovo1375	79.22	18	31	73	587	301.5	H6_AJ291520
431	denovo1201	73.2	14	15	38	250	302	A115_AF180123
432	denovo1355	77.21	10	16	41	294	302	F5.2c_AM748596
433	denovo5302	69.6	8	14	54	250	302.5	A119_AF180121
434	denovo6243	69.6	8	14	54	250	302.5	A119_AF180121
435	denovo6057	72.44	18	12	48	283	302.5	C35.1_AY765401
436	denovo5776	74.83	19	12	43	294	302.5	F5.1c_AM748593
437	denovo5776	68.37	21	13	59	294	302.5	F1_JN558066
438	denovo2395	71.2	21	20	65	368	302.5	D1.1_AM748564
439	denovo1944	73.59	11	16	48	284	303	F4.5_AM748585
440	denovo4703	70.57	10	13	65	299	303	F3.2_AM748567
441	denovo5824	74.51	15	15	48	306	303	I3_FN561561
442	denovo4086	74.84	12	13	52	306	303	I1_FN561559
443	denovo787	71.02	19	13	50	283	303.5	C35.1_AY765401
444	denovo3510	70.77	14	14	55	284	303.5	F4.5_AM748585
445	denovo1846	73.81	17	13	47	294	303.5	F5.1b_AJ291535
446	denovo2121	76.9	15	18	52	368	303.5	D1.1_AM748564
447	denovo3363	79.22	17	35	70	587	303.5	H6_AJ291520
448	denovo6247	78.88	15	33	76	587	303.5	H6_AJ291520
449	denovo2472	70.85	11	19	56	295	304	F3.4b_AM748616
450	denovo5924	74.84	14	10	53	306	304	I4_FN561562;I3_FN561561
451	denovo1221	82.02	15	26	62	573	304	H6_AJ291520
452	denovo92	72.07	21	21	63	376	304.5	D1.2_AM748617
453	denovo634	73.67	17	17	65	376	304.5	D1.2_AM748617
454	denovo3974	79.22	17	34	71	587	304.5	H6_AJ291520
455	denovo92	78.71	10	37	78	587	304.5	H6_AJ291520
456	denovo5381	74.61	14	13	38	256	305	A136_DQ865210
457	denovo5752	74.61	14	13	38	256	305	A136_DQ865210
458	denovo3174	73.13	13	14	52	294	305	F5.2g_JN558072
459	denovo1140	70.85	10	19	57	295	305	F3.4b_AM748616
460	denovo3028	74.34	5	19	54	304	305	F3.1a_AM748566
461	denovo3074	79.56	15	36	69	587	305	H6_AJ291520
462	denovo1757	71.23	26	12	44	285	305.5	B31a_GU907646
463	denovo1757	67.8	26	10	59	295	305.5	B1.IV_Green2014
464	denovo4318	78.29	9	17	40	304	305.5	F114_AJ291525
465	denovo223	78.76	9	17	39	306	305.5	I3_FN561561
466	denovo2965	74.18	9	12	58	306	305.5	I2_FN561560
467	denovo4142	71.54	24	20	63	376	305.5	D1.2_AM748617
468	denovo1521	73.14	16	19	66	376	305.5	D1.2_AM748617
469	denovo4621	81.6	7	25	76	587	305.5	H6_AJ291520
470	denovo756	74.47	9	15	48	282	306	F4.3_AM748578;F4.3a_AM748579
471	denovo4577	77.89	12	13	40	294	306	F1_JN558066
472	denovo1754	80.75	14	31	68	587	306	H6_AJ291520
473	denovo5810	76.47	12	12	36	255	306.5	A111_AB190280
474	denovo1854	74.22	12	14	40	256	306.5	A136_DQ865210
475	denovo277	72.13	11	13	56	287	306.5	G3.1_KC597688
476	denovo1264	75.04	13	32	94	557	306.5	H6_AJ291520
477	denovo2563	75.59	11	16	45	295	307	F3.4_AM748570;F3.4b_AM748616
478	denovo5336	74.15	15	10	51	294	308	F5.1b_AJ291535
479	denovo2800	74.92	10	15	50	299	308	F3.2_AM748567
480	denovo1123	80.05	11	20	44	376	308	D1.2_AM748617
481	denovo5405	74.11	11	12	50	282	309	F3.1a_AM748566
482	denovo5416	76.19	13	13	44	294	309	F5.2c_AM748596
483	denovo5344	74.49	10	12	53	294	309	F5.2g_JN558072
484	denovo2334	72.88	12	16	55	306	309	I1_FN561559
485	denovo4795	73.59	13	14	48	284	309.5	F4.5_AM748585
486	denovo5306	73.9	9	12	56	295	309.5	F3.3_AM748569
487	denovo2283	72.88	8	14	61	306	309.5	I3_FN561561
488	denovo1666	76.33	13	17	59	376	309.5	D1.2_AM748617
489	denovo4814	82.33	10	33	60	583	309.5	H6_AJ291520
490	denovo4914	74.11	8	15	50	282	310	F4.3a_AM748579
491	denovo5296	74.3	15	17	41	284	310	F110_AJ291526
492	denovo300	72.22	19	13	53	306	310	I3_FN561561
493	denovo3147	77.66	17	18	49	376	310	D1.2_AM748617
494	denovo5579	74.82	15	13	43	282	310.5	F4.4_AM748582
495	denovo5579	73.94	15	9	50	284	310.5	F4.8a_AM748589
496	denovo2801	75.85	11	18	42	294	310.5	F5.2c_AM748596
497	denovo5937	73.13	12	14	53	294	310.5	F5.2f_AJ291512
498	denovo284	74.51	13	15	50	306	310.5	I1_FN561559
499	denovo3466	79.31	10	26	84	580	310.5	H6_AJ291520
500	denovo1541	73.9	9	10	46	249	311	A120_AF180122
501	denovo138	73.4	10	11	54	282	311	F3.1a_AM748566
502	denovo5938	74.24	7	17	52	295	311	F3.4a_AM748571
503	denovo5710	75.25	7	13	53	295	311	F3.4_AM748570;F3.4b_AM748616
504	denovo1541	75.16	13	14	49	306	311	I4_FN561562
505	denovo5121	73.86	13	16	51	306	311	I2_FN561560
506	denovo138	72.88	9	17	57	306	311	I1_FN561559
507	denovo2128	70.52	8	15	51	251	311.5	A7_AY239360
508	denovo2689	71.28	24	19	65	376	311.5	D1.2_AM748617
509	denovo5317	71.28	24	19	65	376	311.5	D1.2_AM748617
510	denovo4904	73.81	11	12	54	294	312	F5.2_AM748594
511	denovo4704	74.49	15	11	49	294	312.5	F5.2g_JN558072
512	denovo3992	72.69	9	10	49	249	313	A120_AF180122
513	denovo333	73.22	10	15	54	295	313	F3.4_AM748570;F3.4b_AM748616
514	denovo3992	73.56	7	15	56	295	313	F3.4_AM748570;F3.4b_AM748616;F3.4a_AM748571
515	denovo134	72.87	21	21	60	376	313	D1.2_AM748617
516	denovo4360	81.09	17	32	62	587	313	H6_AJ291520
517	denovo4636	76.53	12	15	42	294	313.5	F1_JN558066
518	denovo1848	74.15	11	14	51	294	314	F5.2g_JN558072
519	denovo4867	73.81	9	14	54	294	314	F5.2_AM748594
520	denovo2040	71.57	13	18	54	299	314	F3.2a_AM748568
521	denovo5863	72.34	21	19	64	376	314	D1.2_AM748617
522	denovo6111	72.34	21	19	64	376	314	D1.2_AM748617
523	denovo1685	74.58	8	16	51	295	314.5	F3.4a_AM748571
524	denovo1468	76.32	14	16	42	304	314.5	F3.1a_AM748566
525	denovo6171	75	7	15	54	304	314.5	F3.1a_AM748566
526	denovo5069	74.84	13	10	54	306	314.5	I2_FN561560
527	denovo2340	73.53	15	12	54	306	314.5	I1_FN561559
528	denovo3424	81.77	7	25	75	587	314.5	H6_AJ291520
529	denovo4851	77.2	10	11	36	250	315	A115_AF180123
530	denovo2794	74.83	13	18	43	294	315	F5.1d_JN558069
531	denovo1291	73.24	12	18	50	299	315	F3.2_AM748567
532	denovo2373	76.64	9	18	44	304	315	F114_AJ291525
533	denovo5105	71.57	10	10	67	306	315	I2_FN561560
534	denovo3102	75.85	13	15	43	294	315.5	F5.2c_AM748596
535	denovo3881	78.53	15	19	45	368	315.5	D1.1_AM748564
536	denovo3881	75	17	19	58	376	315.5	D1.2_AM748617
537	denovo3676	72.61	19	19	65	376	315.5	D1.2_AM748617
538	denovo1352	76.25	13	12	46	299	316	F3.2_AM748567
539	denovo2359	75	10	16	50	304	316	F114_AJ291525
540	denovo2260	73.86	8	12	60	306	316	I2_FN561560
541	denovo2557	72.34	11	16	77	376	316	D1.2_AM748617
542	denovo5170	80.75	12	34	67	587	316	H6_AJ291520
543	denovo3580	78.23	11	16	37	294	316.5	F5.2g_JN558072
544	denovo2383	77.39	14	20	51	376	316.5	D1.2_AM748617
545	denovo4786	75.53	8	18	66	376	316.5	D1.2_AM748617
546	denovo4336	72.54	12	15	51	284	317	F109_AJ291527
547	denovo672	74.83	11	13	50	294	317	F1_JN558066
548	denovo3364	73.9	11	15	51	295	317	F3.4a_AM748571
549	denovo5355	74.24	7	17	52	295	317	F3.4a_AM748571
550	denovo3364	73.56	10	13	55	295	317	F3.4_AM748570;F3.4b_AM748616
551	denovo3550	75.82	16	18	55	368	317	D1.1_AM748564
552	denovo2562	74.65	10	13	49	284	317.5	F110_AJ291526
553	denovo439	75.16	16	14	46	306	317.5	I4_FN561562
554	denovo4441	74.2	24	28	45	376	317.5	D1.2_AM748617
555	denovo2124	72.87	14	22	66	376	317.5	D1.2_AM748617
556	denovo3529	70.75	14	15	57	294	318	F5.2g_JN558072
557	denovo2450	69.15	14	12	65	295	318	F3.4_AM748570;F3.4b_AM748616
558	denovo1580	69.57	11	12	68	299	318	F3.2_AM748567
559	denovo2026	80.41	15	35	65	587	318	H6_AJ291520
560	denovo3761	66.33	20	11	68	294	318.5	F5.1_AM748592
561	denovo3761	65.31	17	11	74	294	318.5	F5.1a_AM748591
562	denovo280	69.15	9	11	71	295	318.5	F3.4b_AM748616
563	denovo4495	71.05	20	16	72	373	318.5	D1.2_AM748617
564	denovo4842	71.54	25	20	62	376	318.5	D1.2_AM748617
565	denovo190	81.26	21	32	57	587	318.5	H6_AJ291520
566	denovo6050	72.69	10	10	48	249	319	A120_AF180122
567	denovo153	71.99	14	13	52	282	319	F4.3a_AM748579
568	denovo5676	72.55	16	18	50	306	319	I1_FN561559
569	denovo5562	71.28	15	17	76	376	319	D1.2_AM748617
570	denovo5577	79.73	12	31	76	587	319	H6_AJ291520
571	denovo4115	75.17	14	11	48	294	319.5	F5.2g_JN558072
572	denovo1356	71.54	25	19	63	376	319.5	D1.2_AM748617
573	denovo2211	81.26	16	36	58	587	319.5	H6_AJ291520
574	denovo5226	71.71	10	14	62	304	320	F114_AJ291525
575	denovo3755	70.48	17	19	75	376	320	D1.2_AM748617
576	denovo1154	83.3	16	26	51	557	320	H6_AJ291520
577	denovo3362	83.3	16	26	51	557	320	H6_AJ291520
578	denovo6029	76.87	13	15	40	294	320.5	F5.1c_AM748593
579	denovo3244	74.15	11	16	49	294	320.5	F5.2c_AM748596
580	denovo2695	74.67	17	13	47	304	320.5	F3.1_AM748565
581	denovo569	74.67	17	13	47	304	320.5	F3.1_AM748565
582	denovo2526	76.14	13	14	46	306	320.5	I4_FN561562
583	denovo2089	75.99	12	12	49	304	321	F3.1a_AM748566
584	denovo5095	75.33	9	15	51	304	321	F114_AJ291525
585	denovo4559	73.2	9	16	57	306	321.5	I4_FN561562
586	denovo2849	79.26	12	18	32	299	322	F3.2a_AM748568
587	denovo3319	79.26	12	18	32	299	322	F3.2a_AM748568
588	denovo783	79.26	12	18	32	299	322	F3.2a_AM748568
589	denovo4777	74.51	16	12	50	306	322	I1_FN561559
590	denovo1547	72.61	13	22	68	376	322	D1.2_AM748617
591	denovo4965	68.81	11	15	66	295	322.5	F3.4_AM748570;F3.4b_AM748616
592	denovo565	73.81	14	15	48	294	323	F5.1c_AM748593
593	denovo5787	73.13	13	15	51	294	323	F5.1a_AM748591;F5.1b_AJ291535
594	denovo1496	72.11	16	14	52	294	323	F1_JN558066
595	denovo565	71.77	14	15	54	294	323	F5.1a_AM748591
596	denovo2119	83.13	18	30	51	587	323	H6_AJ291520
597	denovo5566	79.56	17	38	65	587	323	H6_AJ291520
598	denovo5825	72.6	11	15	51	281	323.5	F4.6_AM748586
599	denovo3499	67.01	21	11	65	294	323.5	F5.1_AM748592
600	denovo4246	66.67	18	11	69	294	323.5	F5.1_AM748592
601	denovo3499	65.99	18	11	71	294	323.5	F5.1a_AM748591
602	denovo440	71.9	10	14	62	306	323.5	I1_FN561559
603	denovo4580	72.87	12	17	73	376	323.5	D1.2_AM748617
604	denovo2188	72.24	11	14	53	281	324	F4.6_AM748586
605	denovo2088	75	17	22	55	376	324.5	D1.2_AM748617
606	denovo1968	74.58	13	13	49	295	325	F3.4_AM748570
607	denovo1968	73.9	13	13	51	295	325	F3.4b_AM748616
608	denovo2771	76.87	13	15	40	294	325.5	F1_JN558066
609	denovo3456	75.17	11	14	48	294	325.5	F1_JN558066
610	denovo4738	75.17	11	14	48	294	325.5	F1_JN558066
611	denovo5110	77.78	12	15	41	306	325.5	I2_FN561560;I4_FN561562;I3_FN561561
612	denovo2636	78.19	10	21	51	376	325.5	D1.2_AM748617
613	denovo5036	81.26	21	31	58	587	325.5	H6_AJ291520
614	denovo4280	79.9	13	35	70	587	325.5	H6_AJ291520
615	denovo4589	72.22	14	13	58	306	326	I3_FN561561
616	denovo5401	70.74	15	16	79	376	326	D1.2_AM748617
617	denovo4061	79.73	17	38	64	587	326	H6_AJ291520
618	denovo678	77.51	16	34	82	587	326	H6_AJ291520
619	denovo416	71.88	10	11	51	256	326.5	A136_DQ865210
620	denovo4713	73.47	13	14	51	294	326.5	F5.2g_JN558072
621	denovo2149	74.01	15	12	52	304	326.5	F3.1a_AM748566
622	denovo2259	76.8	7	14	50	306	326.5	I1_FN561559
623	denovo4525	74.11	11	11	51	282	327	F4.3b_AM748580
624	denovo4525	73.05	12	13	51	282	327	F4.3_AM748578
625	denovo1803	78.64	10	15	38	295	327	F3.4_AM748570;F3.4b_AM748616
626	denovo1091	77.97	9	15	41	295	327	F3.4_AM748570;F3.4b_AM748616
627	denovo4334	77.12	9	15	46	306	327	I1_FN561559
628	denovo351	72.53	18	15	56	324	327	C49_AY589754
629	denovo1242	80.41	18	35	62	587	327	H6_AJ291520
630	denovo5380	70.31	14	12	50	256	327.5	A136_DQ865210
631	denovo137	66.67	20	11	67	294	327.5	F5.1_AM748592
632	denovo2090	66.67	20	11	67	294	327.5	F5.1_AM748592
633	denovo3435	66.67	20	11	67	294	327.5	F5.1_AM748592
634	denovo4416	66.67	20	11	67	294	327.5	F5.1_AM748592
635	denovo2090	65.65	17	11	73	294	327.5	F5.1a_AM748591
636	denovo3435	65.65	17	11	73	294	327.5	F5.1a_AM748591
637	denovo4416	65.65	17	11	73	294	327.5	F5.1a_AM748591
638	denovo261	72.61	15	22	66	376	327.5	D1.2_AM748617
639	denovo913	79.56	13	39	68	587	327.5	H6_AJ291520
640	denovo3478	72.88	16	18	49	306	328	I1_FN561559
641	denovo1133	72.61	20	18	65	376	328	D1.2_AM748617
642	denovo1738	74.47	9	21	66	376	328	D1.2_AM748617
643	denovo4872	76.87	15	16	37	294	328.5	F5.1d_JN558069
644	denovo2902	68.37	12	16	65	294	328.5	F5.1d_JN558069
645	denovo2902	67.69	16	12	67	294	328.5	F5.1a_AM748591
646	denovo2405	79.32	9	14	38	295	328.5	F3.4_AM748570;F3.4b_AM748616
647	denovo431	75.82	17	16	41	306	328.5	I1_FN561559
648	denovo2056	78.99	8	18	53	376	328.5	D1.2_AM748617
649	denovo1588	83.15	16	26	52	558	328.5	H6_AJ291520
650	denovo2899	74.65	8	17	47	284	329	F4.5_AM748585
651	denovo2959	70.23	17	11	61	299	329	F3.2a_AM748568
652	denovo5109	73.53	9	12	60	306	329	I1_FN561559
653	denovo2221	75	17	13	46	304	329.5	F3.1_AM748565
654	denovo3188	75	17	13	46	304	329.5	F3.1_AM748565
655	denovo5413	75	17	13	46	304	329.5	F3.1_AM748565
656	denovo5910	71.54	7	18	82	376	329.5	D1.2_AM748617
657	denovo3021	78.88	18	36	70	587	329.5	H6_AJ291520
658	denovo1651	72.34	13	16	49	282	330	F4.3a_AM748579
659	denovo5555	72.88	13	16	54	306	330	I2_FN561560
660	denovo2687	67.01	20	11	66	294	330.5	F5.1_AM748592
661	denovo2687	65.99	17	11	72	294	330.5	F5.1a_AM748591
662	denovo3771	73.24	10	16	54	299	330.5	F3.2_AM748567
663	denovo2156	75	16	13	47	304	330.5	F3.1_AM748565
664	denovo5039	75	16	13	47	304	330.5	F3.1_AM748565
665	denovo2423	74.73	11	16	44	281	331	F4.6_AM748586
666	denovo5307	72.79	17	15	48	294	331	F5.1a_AM748591
667	denovo1436	69.61	13	12	68	306	331	I1_FN561559
668	denovo2146	69.61	13	12	68	306	331	I1_FN561559
669	denovo3349	75.25	15	16	43	299	331.5	F3.2_AM748567
670	denovo1389	74.02	11	15	47	281	332	F4.6_AM748586
671	denovo3020	74.02	11	15	47	281	332	F4.6_AM748586
672	denovo1913	74.67	8	18	51	304	332	F3.1a_AM748566
673	denovo5769	71.38	14	12	61	304	332	F3.1_AM748565
674	denovo5969	71.38	14	12	61	304	332	F3.1_AM748565
675	denovo5377	74.32	16	18	41	292	332.5	F2_AJ830908
676	denovo2536	75.85	13	17	41	294	332.5	F5.2d_AJ291530;F5.2c_AM748596
677	denovo3024	70.59	16	12	62	306	332.5	I1_FN561559
678	denovo1116	81.09	13	33	65	587	332.5	H6_AJ291520
679	denovo2419	71.02	17	14	51	283	333	F4.7_AM748587
680	denovo6202	69.9	13	13	64	299	333	F3.2a_AM748568
681	denovo5335	70.26	19	12	60	306	333	I3_FN561561
682	denovo1692	78.36	19	31	77	587	333	H6_AJ291520
683	denovo342	74.34	14	12	52	304	333.5	F3.1_AM748565
684	denovo1439	75.82	16	16	42	306	333.5	I3_FN561561
685	denovo3405	73.02	11	10	54	278	334	B119_EU099825
686	denovo4942	69.37	9	11	67	284	334	F4.8_AM748588
687	denovo2011	72.88	18	14	51	306	334	I1_FN561559
688	denovo2191	72.88	18	14	51	306	334	I1_FN561559
689	denovo2454	72.88	18	14	51	306	334	I1_FN561559
690	denovo2068	70.92	10	13	66	306	334	I1_FN561559
691	denovo2186	66.67	20	10	68	294	334.5	F5.1_AM748592
692	denovo2186	65.65	17	10	74	294	334.5	F5.1a_AM748591
693	denovo486	74.92	10	14	50	295	334.5	F3.4b_AM748616
694	denovo5814	75.59	9	11	52	295	334.5	F3.4b_AM748616
695	denovo708	73.03	10	16	56	304	334.5	F3.1a_AM748566
696	denovo6112	74.2	18	20	59	376	334.5	D1.2_AM748617
697	denovo5123	77.59	13	13	41	299	335	F3.2a_AM748568
698	denovo714	76.14	10	17	46	306	335	I4_FN561562;I3_FN561561
699	denovo4873	74.18	14	14	51	306	335	I3_FN561561
700	denovo1114	68.3	18	15	64	306	335	I1_FN561559
701	denovo405	73.24	13	15	52	299	335.5	F3.2a_AM748568
702	denovo5304	72.28	25	18	59	368	335.5	D1.1_AM748564
703	denovo3252	81.09	17	33	61	587	335.5	H6_AJ291520
704	denovo5571	66.9	21	8	65	284	336	F109_AJ291527
705	denovo5571	70.07	18	11	62	304	336	F114_AJ291525
706	denovo1302	71.53	15	11	58	295	336.5	F3.4_AM748570
707	denovo2784	68.3	13	14	70	306	336.5	I1_FN561559
708	denovo3007	66.99	18	10	73	306	336.5	I4_FN561562
709	denovo2318	72.22	9	12	64	306	337	I1_FN561559
710	denovo5118	78.08	20	32	76	584	337	H6_AJ291520
711	denovo651	71.43	18	13	51	287	337.5	E107_EU074910
712	denovo651	71.78	13	17	51	287	337.5	G101_AJ291539
713	denovo264	74.83	14	17	43	294	337.5	F5.2f_AJ291512
714	denovo3452	74.83	14	17	43	294	337.5	F5.2f_AJ291512
715	denovo454	65.99	16	11	73	294	337.5	F5.1a_AM748591
716	denovo2091	71.54	20	15	72	376	337.5	D1.2_AM748617
717	denovo3449	75.51	13	13	46	294	338	F5.1_AM748592
718	denovo3449	74.15	12	14	50	294	338	F5.1c_AM748593
719	denovo4206	77.93	7	15	44	299	338	F3.2_AM748567
720	denovo2365	72.7	16	13	54	304	338	F114_AJ291525
721	denovo2083	69.61	19	17	57	306	338	I1_FN561559
722	denovo6009	71.81	14	17	75	376	338	D1.2_AM748617
723	denovo3926	75.33	17	13	45	304	338.5	F3.1_AM748565
724	denovo5840	72.7	13	16	48	282	339	F4.3a_AM748579
725	denovo6174	73.13	14	16	49	294	339	F5.2g_JN558072
726	denovo2248	75.16	8	18	50	306	339	I4_FN561562;I3_FN561561
727	denovo4186	66.01	19	15	70	306	339.5	I3_FN561561
728	denovo3280	75	15	21	58	376	339.5	D1.2_AM748617
729	denovo2836	81.09	19	38	54	587	339.5	H6_AJ291520
730	denovo2579	78.36	20	33	74	587	339.5	H6_AJ291520
731	denovo99	77	10	15	41	287	340	E100_DQ011618
732	denovo2555	73.9	10	12	55	295	340	F3.4b_AM748616
733	denovo3757	72.22	12	16	57	306	340	I3_FN561561
734	denovo5935	70.26	15	14	62	306	340	I1_FN561559
735	denovo5064	73.1	15	17	67	368	340	D1.1_AM748564
736	denovo433	76.92	13	12	44	299	340.5	F3.2_AM748567
737	denovo5888	76.92	13	12	44	299	340.5	F3.2_AM748567
738	denovo2354	70.57	20	10	53	282	341	F4.3a_AM748579
739	denovo5042	70.57	20	10	53	282	341	F4.3a_AM748579
740	denovo5042	69.39	17	16	57	294	341	F1_JN558066
741	denovo1832	72.88	17	14	52	306	341	I1_FN561559
742	denovo4101	75.59	10	14	48	295	342	F3.4b_AM748616
743	denovo2720	76.6	12	19	57	376	342.5	D1.2_AM748617
744	denovo5342	73.9	9	18	50	295	343	F3.4a_AM748571
745	denovo4078	78.25	21	34	72	584	343	H6_AJ291520
746	denovo4242	80.41	16	32	67	587	343	H6_AJ291520
747	denovo3251	80.24	17	32	67	587	344	H6_AJ291520
748	denovo2575	72.94	17	13	39	255	344.5	A106_AB207200
749	denovo2575	72.55	17	10	43	255	344.5	A104_AB207203
750	denovo1348	74.49	16	12	47	294	344.5	F5.1c_AM748593
751	denovo5909	69.28	14	14	66	306	344.5	I1_FN561559
752	denovo1032	76.53	10	13	46	294	345	F1_JN558066
753	denovo2103	74.58	11	16	48	295	345	F3.4a_AM748571
754	denovo3637	69.23	23	12	57	299	345	F3.2_AM748567
755	denovo2796	68.63	13	14	69	306	345	I1_FN561559
756	denovo1519	75.82	14	19	41	306	345.5	I2_FN561560
757	denovo4711	72.88	16	13	54	306	345.5	I2_FN561560
758	denovo5187	70.26	14	13	64	306	345.5	I3_FN561561
759	denovo685	77.72	16	17	49	368	345.5	D1.1_AM748564
760	denovo105	79.62	7	14	54	368	345.5	D1.1_AM748564
761	denovo3436	78.71	17	33	75	587	345.5	H6_AJ291520
762	denovo5789	71.24	22	17	49	306	346	I1_FN561559
763	denovo5644	76.06	6	22	62	376	346	D1.2_AM748617
764	denovo3433	75.17	14	17	42	294	346.5	F5.2f_AJ291512
765	denovo1609	72.45	19	18	44	294	346.5	F5.1d_JN558069
766	denovo3751	70.11	26	9	49	281	347	F4.2c_AM748577
767	denovo3078	71.38	17	15	55	304	347	F114_AJ291525
768	denovo5340	74.73	11	16	68	376	347	D1.2_AM748617
769	denovo2428	71.57	17	15	55	306	347.5	I4_FN561562
770	denovo1042	72.54	18	11	49	284	348	F110_AJ291526
771	denovo3642	66.9	17	10	67	284	348	F110_AJ291526
772	denovo4784	73.47	14	16	48	294	348	F5.2g_JN558072
773	denovo3026	76.8	9	13	49	306	348	I1_FN561559
774	denovo253	75.49	8	18	49	306	348	I4_FN561562;I3_FN561561
775	denovo2708	70.59	22	13	55	306	348	I1_FN561559
776	denovo2163	75.35	14	13	43	284	348.5	F109_AJ291527
777	denovo2163	74.65	15	12	45	284	348.5	F4.8_AM748588
778	denovo15	73.9	7	16	54	295	348.5	F3.4b_AM748616
779	denovo1476	72.55	12	12	46	255	349	A112_AF184949
780	denovo4390	77.72	14	17	51	368	349	D1.1_AM748564
781	denovo5936	71.71	12	11	48	251	349.5	A154_EU074860
782	denovo3545	76.64	10	13	48	304	349.5	F114_AJ291525
783	denovo2559	72.55	11	17	56	306	349.5	I2_FN561560
784	denovo2744	73.4	16	20	64	376	349.5	D1.2_AM748617
785	denovo5216	73.71	14	12	40	251	350	A143_EU074933;A156_EU074859
786	denovo5242	75.68	8	17	46	292	350	F2b_AJ291521
787	denovo5242	77.12	8	18	44	306	350	I2_FN561560
788	denovo5781	78.1	8	15	44	306	350.5	I2_FN561560;I1_FN561559
789	denovo1545	72.04	9	9	67	304	351	F3.1_AM748565;F114_AJ291525
790	denovo4718	74.18	13	12	54	306	351	I4_FN561562;I3_FN561561
791	denovo3253	79.73	12	30	77	587	351	H6_AJ291520
792	denovo4868	73.9	16	13	48	295	351.5	F3.4_AM748570
793	denovo781	74.18	12	15	52	306	351.5	I4_FN561562;I3_FN561561
794	denovo2897	76.86	7	22	58	376	351.5	D1.2_AM748617
795	denovo5559	77.89	9	17	39	294	352	F1_JN558066
796	denovo3246	76.47	16	18	38	306	352	I1_FN561559
797	denovo4579	73.24	15	13	48	284	352.5	F4.8_AM748588
798	denovo681	71.48	15	10	56	284	352.5	E110_EU074914
799	denovo4940	75	9	19	66	376	352.5	D1.2_AM748617
800	denovo2339	73.94	16	10	48	284	353	F110_AJ291526
801	denovo5821	72.54	17	15	49	295	353	F3.4b_AM748616
802	denovo1070	74.9	16	10	38	255	353.5	A112_AF184949
803	denovo5070	71.37	13	11	49	255	353.5	A106_AB207200
804	denovo5388	73.9	16	13	48	295	353.5	F3.4_AM748570
805	denovo205	70.57	11	16	61	299	354	F3.2_AM748567
806	denovo1121	74.83	8	12	54	294	355	F5.2f_AJ291512
807	denovo1499	74.84	10	15	52	306	355	I1_FN561559
808	denovo780	75	14	13	44	284	355.5	F110_AJ291526
809	denovo5561	75.8	6	22	63	376	355.5	D1.2_AM748617
810	denovo2314	73.84	12	18	43	279	356	B1.VI_Green2014
811	denovo5818	77.3	9	11	44	282	356	F4.4_AM748582
812	denovo2281	72.55	20	16	48	306	356	I1_FN561559
813	denovo2281	72.22	19	14	52	306	356	I4_FN561562;I3_FN561561
814	denovo414	75	10	20	64	376	356	D1.2_AM748617
815	denovo5382	70.74	15	18	77	376	356	D1.2_AM748617
816	denovo2788	70.75	20	12	54	294	356.5	F5.2g_JN558072
817	denovo3837	70.72	22	16	51	304	356.5	F3.1a_AM748566
818	denovo1516	72.55	13	18	53	306	356.5	I1_FN561559
819	denovo4902	71.57	13	13	61	306	356.5	I1_FN561559
820	denovo4818	69.83	19	14	56	295	357	F3.4_AM748570
821	denovo4548	71.24	16	8	62	299	357	F3.2_AM748567
822	denovo4548	73.2	17	13	52	306	357	I1_FN561559
823	denovo3481	80.07	14	29	74	587	357	H6_AJ291520
824	denovo2422	70.59	19	13	58	306	357.5	I1_FN561559
825	denovo43	75.16	10	15	51	306	358	I1_FN561559
826	denovo2594	71.24	11	17	60	306	358	I1_FN561559
827	denovo212	77.26	17	13	38	299	358.5	F3.2a_AM748568
828	denovo370	76.25	11	15	45	299	358.5	F3.2a_AM748568
829	denovo4720	77.96	8	18	41	304	358.5	F3.1_AM748565
830	denovo2344	76.47	15	15	42	306	358.5	I2_FN561560
831	denovo1484	69.78	18	12	54	278	359	B119_EU099825
832	denovo4512	75	13	15	43	284	359	F110_AJ291526
833	denovo2054	74.3	11	13	49	284	359	F110_AJ291526
834	denovo4241	68.75	14	9	72	304	359	F3.1a_AM748566
835	denovo3849	75.82	10	16	48	306	359	I4_FN561562;I3_FN561561
836	denovo2556	76.19	7	11	52	294	360	F5.2e_AJ291533
837	denovo1540	75.51	13	13	46	294	360.5	F5.2g_JN558072
838	denovo1257	73.91	18	19	59	368	360.5	D1.1_AM748564
839	denovo3547	75.25	11	13	50	299	361	F3.2_AM748567
840	denovo435	76.8	16	18	37	306	361	I1_FN561559
841	denovo135	68.95	10	14	71	306	361	I1_FN561559
842	denovo4392	72.79	12	15	53	294	361.5	F5.2f_AJ291512
843	denovo3652	71.9	12	16	58	306	361.5	I2_FN561560
844	denovo5569	77.3	12	14	38	282	362	F4.3_AM748578
845	denovo1203	74.3	13	13	47	284	362	F110_AJ291526
846	denovo3553	72.88	15	14	54	306	362.5	I2_FN561560
847	denovo1204	68.75	15	9	56	256	363	A136_DQ865210
848	denovo64	71.88	13	14	54	288	363	B6_AF499783
849	denovo1517	73.22	17	17	45	295	363	F3.3_AM748569
850	denovo3970	74.51	10	13	55	306	363.5	I3_FN561561
851	denovo443	71.24	12	16	60	306	363.5	I1_FN561559
852	denovo5065	71.24	12	16	60	306	363.5	I1_FN561559
853	denovo1110	73.24	17	14	45	284	364	F109_AJ291527
854	denovo2749	70.57	17	10	61	299	364	F3.2a_AM748568
