otu	sim	del	ins	mis	len	score	hit
1670	denovo1532	77.46	16	11	37	284	484.5	F110_AJ291526
1671	denovo2154	74.65	12	11	49	284	484.5	F110_AJ291526
1672	denovo1462	74.65	12	10	50	284	484.5	F110_AJ291526
1673	denovo2237	76.27	14	15	41	295	484.5	F3.4b_AM748616;F3.4a_AM748571
1674	denovo129	76.25	18	10	43	299	484.5	F3.2a_AM748568
1675	denovo470	75.33	17	14	44	304	484.5	F3.1_AM748565;F114_AJ291525
1676	denovo979	75.99	13	12	48	304	484.5	F3.1_AM748565
1677	denovo691	73.68	18	11	51	304	484.5	F3.1_AM748565
1678	denovo2745	73.68	13	11	56	304	484.5	F3.1_AM748565
1679	denovo1979	74.84	14	10	53	306	484.5	I1_FN561559
1680	denovo806	72.8	13	7	48	250	485	A11_EU449041
1681	denovo2717	73.54	11	9	48	257	485	A133_DQ174725
1682	denovo1692	76.8	11	14	46	306	485	I1_FN561559
1683	denovo2231	76.08	17	11	33	255	485.5	A12_EU792883
1684	denovo1096	75.99	14	11	48	304	485.5	F3.1_AM748565
1685	denovo19	75.7	15	9	45	284	486	F109_AJ291527
1686	denovo801	76.41	12	10	45	284	486	F110_AJ291526
1687	denovo1900	76.06	12	9	47	284	486	F110_AJ291526
1688	denovo2679	71.91	15	8	61	299	486	F3.2a_AM748568
1689	denovo1259	76.08	11	12	38	255	486.5	A112_AF184949
1690	denovo2780	75.78	16	9	37	256	486.5	A114_AF184941;A134_DQ174723
1691	denovo2780	75	15	10	39	256	486.5	A101_AF427468;A135_DQ174727
1692	denovo831	73.67	16	12	46	281	486.5	F4.1_AM748572
1693	denovo2722	75.25	20	5	48	295	486.5	F3.3_AM748569
1694	denovo824	73.22	12	16	51	295	486.5	F3.4a_AM748571
1695	denovo414	74.51	8	13	57	306	486.5	I1_FN561559
1696	denovo1043	72.18	18	9	52	284	487	F110_AJ291526
1697	denovo396	72.2	11	11	60	295	487	F3.4a_AM748571
1698	denovo396	71.53	12	10	62	295	487	F3.4_AM748570
1699	denovo396	70.17	12	10	66	295	487	F3.4b_AM748616
1700	denovo1718	73.91	18	7	53	299	487	F3.2a_AM748568
1701	denovo2380	74.15	17	9	50	294	487.5	F5.2f_AJ291512
1702	denovo784	73.56	20	9	49	295	487.5	F3.3_AM748569
1703	denovo2249	74.51	15	14	49	306	487.5	I1_FN561559
1704	denovo1649	70.77	15	8	60	284	488	F110_AJ291526
1705	denovo1250	76.8	12	14	45	306	488	I4_FN561562
1706	denovo1908	72.11	15	8	59	294	488.5	F5.1a_AM748591
1707	denovo1686	75.82	17	8	49	306	488.5	I4_FN561562
1708	denovo2284	73.2	17	9	56	306	488.5	I4_FN561562
1709	denovo1906	77.11	17	9	39	284	489	F110_AJ291526
1710	denovo1602	79.26	16	10	36	299	489	F3.2_AM748567
1711	denovo1270	73.68	21	11	48	304	489	F3.1_AM748565
1712	denovo482	74.67	12	12	53	304	489	F3.1_AM748565
1713	denovo539	73.53	17	11	53	306	489	I4_FN561562
1714	denovo2805	76.08	12	8	41	255	489.5	A113_AF184948
1715	denovo1595	75.69	13	8	41	255	489.5	A113_AF184948
1716	denovo1413	74.3	16	11	46	284	489.5	F110_AJ291526
1717	denovo2099	73.03	13	10	59	304	489.5	F3.1_AM748565;F114_AJ291525
1718	denovo2045	73.2	23	9	50	306	489.5	I1_FN561559
1719	denovo220	75	15	12	44	284	490	F110_AJ291526
1720	denovo991	73.81	17	13	47	294	490.5	F102_AJ291534
1721	denovo2357	71.43	15	8	61	294	490.5	F5.2f_AJ291512
1722	denovo406	75.92	13	13	46	299	490.5	F3.2a_AM748568
1723	denovo446	76.41	12	12	43	284	491	F110_AJ291526
1724	denovo2693	74.29	10	11	51	280	491.5	F4.2b_AM748576
1725	denovo927	75.25	14	10	50	299	491.5	F3.2a_AM748568
1726	denovo1895	77.29	14	8	35	251	492.5	A142_EU074932;A3b_EU449043
1727	denovo2728	75.69	11	6	45	255	493.5	A4a_AF499778
1728	denovo1135	76.06	14	11	43	284	493.5	F110_AJ291526
1729	denovo2494	72.16	15	8	48	255	494	A113_AF184948
1730	denovo703	76.76	9	13	44	284	494	F110_AJ291526
1731	denovo1478	69.74	19	9	64	304	494	F3.1_AM748565;F114_AJ291525
1732	denovo1741	76.14	15	10	48	306	494	I4_FN561562;I3_FN561561
1733	denovo2255	72.2	14	11	57	295	494.5	F3.4a_AM748571
1734	denovo216	73.68	12	9	59	304	495	F3.1_AM748565;F114_AJ291525
1735	denovo502	75	14	13	44	284	495.5	F110_AJ291526
1736	denovo1893	75.29	20	9	34	255	496.5	A12_EU792883
1737	denovo592	72.22	18	13	54	306	496.5	I1_FN561559
1738	denovo989	73.58	20	7	52	299	497	F3.2_AM748567
1739	denovo2737	71.57	17	11	57	299	497	F3.2a_AM748568
1740	denovo2395	77.25	11	10	37	255	497.5	A1.1/A13_AF333504
1741	denovo5	74.9	15	8	41	255	497.5	A113_AF184948
1742	denovo643	77.26	12	11	45	299	497.5	F3.2_AM748567
1743	denovo2043	77.25	11	8	39	255	499.5	A113_AF184948
1744	denovo2	73.31	13	10	52	281	499.5	F112_AJ291528;F4.1_AM748572
1745	denovo1745	76.68	16	8	42	283	499.5	F4.7_AM748587
1746	denovo1869	78.29	9	11	46	304	500	F3.1_AM748565
1747	denovo2842	76.16	14	11	42	281	501	F4.4a_AM748583
1748	denovo2472	78.82	13	10	31	255	501.5	A113_AF184948
1749	denovo2840	75.35	12	9	49	284	501.5	F110_AJ291526
1750	denovo1589	76.98	14	9	35	252	502	A5_AF333508
1751	denovo1907	72.79	15	9	56	294	503	F5.1a_AM748591;F5.1b_AJ291535
1752	denovo2548	76.89	12	9	37	251	504	A150_EU074928
1753	denovo1960	76.17	11	13	37	256	504.5	A136_DQ865210
1754	denovo1044	72.45	16	9	56	294	505	F5.1a_AM748591;F5.1b_AJ291535
1755	denovo1739	78.31	14	14	36	295	505.5	F3.4b_AM748616
1756	denovo2021	77.93	9	14	43	299	505.5	F3.2_AM748567
1757	denovo2138	74.1	10	7	48	251	506	A156_EU074859
1758	denovo892	77.94	16	11	35	281	506	F4.1_AM748572
1759	denovo2179	75	13	10	47	280	507	F4.2b_AM748576
1760	denovo957	80.94	10	12	35	299	507.5	F3.2_AM748567
1761	denovo1506	75.35	13	12	45	284	509	F4.5_AM748585
1762	denovo1966	76.56	10	12	38	256	509.5	A136_DQ865210
1763	denovo2157	75.35	14	11	45	284	513.5	F4.5_AM748585
1764	denovo2350	76.76	11	14	41	284	514	F109_AJ291527
1765	denovo204	77.55	9	9	48	294	514.5	F5.1a_AM748591
1766	denovo2575	71.05	14	7	67	304	514.5	F3.1_AM748565;F114_AJ291525
1767	denovo2657	79.6	12	13	36	299	515.5	F3.2_AM748567
1768	denovo1778	72.79	11	9	60	294	517.5	F5.2f_AJ291512
1769	denovo894	75.17	12	9	52	294	519.5	F5.1_AM748592
1770	denovo1356	79.22	14	8	31	255	520	A1.1/A13_AF333504;A127_EF656429
1771	denovo1891	76.08	13	12	36	255	520	A107_AB207199
1772	denovo500	74.73	14	7	50	281	521.5	F112_AJ291528
1773	denovo2370	76.08	17	10	34	255	523	A1.1/A13_AF333504
1774	denovo2370	76.47	15	9	36	255	523	A109_AB190285;A106_AB207200
1775	denovo547	77.26	8	11	49	299	525	F3.2_AM748567
1776	denovo547	76.59	8	11	51	299	525	F3.2a_AM748568
1777	denovo597	74.49	9	12	54	294	529	F5.2d_AJ291530
1778	denovo2808	76.92	7	11	51	299	529	F3.2a_AM748568;F3.2_AM748567
1779	denovo242	76.16	16	10	41	281	530	F4.1_AM748572
1780	denovo2571	74.51	12	11	55	306	545.5	I1_FN561559
1781	denovo2018	75.99	9	17	47	304	546.5	F3.1_AM748565;F114_AJ291525
1782	denovo1383	76.64	7	16	48	304	551	F3.1_AM748565;F114_AJ291525
1783	denovo264	77.21	12	10	45	294	553.5	F5.2f_AJ291512
1784	denovo797	77.78	14	12	42	306	554	I1_FN561559
1785	denovo468	75.85	11	13	47	294	565	F5.1a_AM748591;F5.1_AM748592
1786	denovo2130	80.39	8	14	38	306	650.5	I2_FN561560
1787	denovo2245	81.96	2	6	38	255	770.5	A112_AF184949
1788	denovo1837	83.27	5	4	34	257	783.5	A133_DQ174725
1789	denovo2616	80.5	7	4	44	282	818	F4.4_AM748582
1790	denovo608	78.1	5	3	59	306	877	I4_FN561562
1791	denovo1540	83.28	8	5	37	299	918.5	F3.2a_AM748568
1792	denovo798	87.5	1	3	28	256	960	A135_DQ174727
1793	denovo1107	87.5	1	2	29	256	966.5	A114_AF184941;A134_DQ174723
1794	denovo1057	87.89	4	3	24	256	970	A101_AF427468;A114_AF184941
1795	denovo200	89.02	2	3	23	255	995	A127_EF656429;A1_AF333505
1796	denovo2384	93	1	1	16	257	1109.5	A133_DQ174725
1797	denovo1364	97.91	1	1	4	287	1146	G100_AB253788;G3.3_LK392377
1798	denovo1442	94.55	0	0	14	257	1159	A133_DQ174725
1799	denovo2361	91.49	0	1	23	282	1187.5	C3b_AF499791
1800	denovo2263	97.62	0	0	6	252	1206	A5_AF333508
1801	denovo2150	90.97	3	3	21	299	1216.5	F3.2a_AM748568;F3.2_AM748567
1802	denovo2322	98.41	0	0	4	252	1224	A121_DQ174722
1803	denovo909	98.05	0	0	5	256	1235	A101_AF427468;A135_DQ174727;A114_AF184941
1804	denovo1192	91.97	1	4	19	299	1235	F3.2a_AM748568
1805	denovo2644	98.15	0	3	2	271	1235.5	D1_AF334660
1806	denovo1554	99.6	0	0	1	251	1246	A116_AF183575
1807	denovo1548	99.22	0	1	1	255	1250.5	A112_AF184949
1808	denovo1510	96.68	0	1	8	271	1251	D1_AF334660
1809	denovo369	94.68	3	0	12	282	1269.5	C3b_AF499791
1810	denovo54	96.68	0	0	9	271	1274	D1_AF334660
1811	denovo2450	100	0	0	0	255	1275	A1.4_HE578977
1812	denovo2444	97.88	0	1	5	283	1277.5	C15.27_KC597689;C15_AY239369;C15.1_FJ461508
1813	denovo793	97.17	1	1	6	283	1304	C15_AY239369
1814	denovo1224	98.94	0	1	2	283	1304.5	C3_AB778606;C3.7_FJ461502;C1114_AB207196;C1190_EU099841;C1182_AB294649
1815	denovo1101	100	0	0	0	261	1305	D2_AY686649
1816	denovo2611	97.88	0	2	4	283	1315	C3a_AF499790
1817	denovo458	96.82	0	1	8	283	1316.5	C1051_AF195153;C1233_EU118166
1818	denovo2815	98.23	0	1	4	283	1325	C3k_AY589737
1819	denovo1984	96.82	0	0	9	283	1334	C15_AY239369;C1101_AB253787
1820	denovo662	97.88	0	2	4	283	1342.5	C15.9_FN563475
1821	denovo1408	99.63	0	0	1	271	1346	D1a_JN558078
1822	denovo1311	97.53	0	0	7	283	1352	C1232_EU118163
1823	denovo2466	97.53	0	0	7	283	1352	C1232_EU118163
1824	denovo596	97.53	0	0	7	283	1352	C1c/C45_AY239364;C1.6_FJ461493;C42_AY258487
1825	denovo743	97.53	0	0	7	283	1352	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605
1826	denovo1504	100	0	0	0	271	1355	D1_AF334660
1827	denovo1414	95.92	1	0	11	294	1360.5	F5.1a_AM748591
1828	denovo1153	97.88	0	0	6	283	1361	C3k_AY589737
1829	denovo1710	97.88	0	0	6	283	1361	C15_AY239369
1830	denovo1826	97.88	0	0	6	283	1361	C42_AY258487
1831	denovo50	97.88	0	0	6	283	1361	C1051_AF195153
1832	denovo1557	95.92	0	0	12	294	1362	F5.2c_AM748596
1833	denovo472	98.23	0	1	4	283	1363.5	C15_AY239369
1834	denovo645	98.23	0	1	4	283	1363.5	C42_AY258487
1835	denovo1255	98.23	0	0	5	283	1370	C3_AB778606
1836	denovo1474	98.23	0	0	5	283	1370	C1233_EU118166
1837	denovo615	98.59	2	0	2	283	1372.5	C1085_AY624605
1838	denovo1045	98.59	0	0	4	283	1379	C15_AY239369
1839	denovo1202	98.59	0	0	4	283	1379	C42_AY258487
1840	denovo698	98.59	0	0	4	283	1379	C15_AY239369
1841	denovo822	98.59	0	0	4	283	1379	C3k_AY589737
1842	denovo1280	100	0	0	0	276	1380	C32.1_JF683335
1843	denovo277	98.94	0	1	2	283	1381.5	C1094_AJ291514;C15_AY239369;C93a_AM748563
1844	denovo2600	98.94	0	0	3	283	1388	C42_AY258487
1845	denovo779	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
1846	denovo331	96.94	0	0	9	294	1389	F5.1a_AM748591;F5.1_AM748592;F5.1c_AM748593
1847	denovo181	99.64	0	0	1	280	1391	C31_AY258496
1848	denovo1519	99.29	0	0	2	283	1397	C15_AY239369
1849	denovo2476	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
1850	denovo2833	99.29	0	0	2	283	1397	C3k_AY589737
1851	denovo356	100	0	0	0	283	1415	C1060_DQ480600
1852	denovo1884	96.08	0	0	12	306	1422	I4_FN561562
1853	denovo544	96.41	1	0	10	306	1429	I4_FN561562
1854	denovo2398	100	0	0	0	287	1435	G100_AB253788
1855	denovo96	100	0	0	0	294	1470	F5.2c_AM748596
1856	denovo1887	100	0	0	0	304	1520	F114_AJ291525
